country,year,gender,age,suicides_no,population,suicides_100k_pop,HDI,gdp,gdp_per_capita,generation,iso,iso_alpha,region,sub_region
Sweden,1987,female,55-74 years,117,908000,12.89,0.7766011477761837,180429286796,22813,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1987,female,25-34 years,57,554200,10.29,0.7766011477761837,180429286796,22813,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1987,female,15-24 years,32,575200,5.56,0.7766011477761837,180429286796,22813,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1987,male,5-14 years,2,518700,0.39,0.7766011477761837,180429286796,22813,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1987,female,5-14 years,0,494700,0.0,0.7766011477761837,180429286796,22813,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1988,male,75+ years,119,252200,47.18,0.7766011477761837,204068257818,25731,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1988,male,55-74 years,298,811700,36.71,0.7766011477761837,204068257818,25731,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1988,male,35-54 years,394,1140400,34.55,0.7766011477761837,204068257818,25731,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1988,male,25-34 years,174,583000,29.85,0.7766011477761837,204068257818,25731,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1988,female,35-54 years,204,1100100,18.54,0.7766011477761837,204068257818,25731,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1988,male,15-24 years,110,605800,18.16,0.7766011477761837,204068257818,25731,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1988,female,55-74 years,134,899400,14.9,0.7766011477761837,204068257818,25731,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1988,female,75+ years,56,406900,13.76,0.7766011477761837,204068257818,25731,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1988,female,25-34 years,63,555900,11.33,0.7766011477761837,204068257818,25731,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1988,female,15-24 years,34,576900,5.89,0.7766011477761837,204068257818,25731,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1988,male,5-14 years,3,511500,0.59,0.7766011477761837,204068257818,25731,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1988,female,5-14 years,1,487100,0.21,0.7766011477761837,204068257818,25731,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1989,male,75+ years,137,257100,53.29,0.7766011477761837,214875344910,26978,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1989,male,55-74 years,284,803800,35.33,0.7766011477761837,214875344910,26978,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1989,male,25-34 years,200,593100,33.72,0.7766011477761837,214875344910,26978,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1989,male,35-54 years,381,1157700,32.91,0.7766011477761837,214875344910,26978,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1989,male,15-24 years,120,605200,19.83,0.7766011477761837,214875344910,26978,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1989,female,55-74 years,147,890900,16.5,0.7766011477761837,214875344910,26978,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1989,female,75+ years,56,415300,13.48,0.7766011477761837,214875344910,26978,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1989,female,25-34 years,71,563500,12.6,0.7766011477761837,214875344910,26978,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1989,female,35-54 years,133,1115500,11.92,0.7766011477761837,214875344910,26978,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1989,female,15-24 years,48,575800,8.34,0.7766011477761837,214875344910,26978,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1989,female,5-14 years,2,481100,0.42,0.7766011477761837,214875344910,26978,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1989,male,5-14 years,0,505800,0.0,0.7766011477761837,214875344910,26978,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1990,male,75+ years,144,261500,55.07,0.815,258154283909,32246,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1990,male,55-74 years,287,798100,35.96,0.815,258154283909,32246,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1990,male,35-54 years,340,1174000,28.96,0.815,258154283909,32246,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1990,male,25-34 years,157,606600,25.88,0.815,258154283909,32246,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1990,female,55-74 years,138,883800,15.61,0.815,258154283909,32246,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1990,female,75+ years,63,422700,14.9,0.815,258154283909,32246,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1990,male,15-24 years,88,600300,14.66,0.815,258154283909,32246,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1990,female,35-54 years,156,1130600,13.8,0.815,258154283909,32246,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1990,female,25-34 years,63,574600,10.96,0.815,258154283909,32246,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1990,female,15-24 years,30,571400,5.25,0.815,258154283909,32246,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1990,male,5-14 years,4,503700,0.79,0.815,258154283909,32246,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1990,female,5-14 years,1,478400,0.21,0.815,258154283909,32246,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1991,male,75+ years,130,264600,49.13,0.7766011477761837,270362531377,33623,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1991,male,55-74 years,266,794100,33.5,0.7766011477761837,270362531377,33623,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1991,male,35-54 years,375,1189400,31.53,0.7766011477761837,270362531377,33623,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1991,male,25-34 years,162,617400,26.24,0.7766011477761837,270362531377,33623,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1991,male,15-24 years,100,590000,16.95,0.7766011477761837,270362531377,33623,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1991,female,55-74 years,130,878300,14.8,0.7766011477761837,270362531377,33623,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1991,female,75+ years,62,429000,14.45,0.7766011477761837,270362531377,33623,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1991,female,35-54 years,162,1144900,14.15,0.7766011477761837,270362531377,33623,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1991,female,25-34 years,62,584100,10.61,0.7766011477761837,270362531377,33623,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1991,female,15-24 years,28,563000,4.97,0.7766011477761837,270362531377,33623,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1991,female,5-14 years,3,480200,0.62,0.7766011477761837,270362531377,33623,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1991,male,5-14 years,3,506100,0.59,0.7766011477761837,270362531377,33623,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1992,male,75+ years,140,268100,52.22,0.7766011477761837,280312318915,34721,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1992,male,35-54 years,359,1202600,29.85,0.7766011477761837,280312318915,34721,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1992,male,55-74 years,232,791400,29.32,0.7766011477761837,280312318915,34721,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1992,male,25-34 years,144,626200,23.0,0.7766011477761837,280312318915,34721,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1992,female,55-74 years,129,874000,14.76,0.7766011477761837,280312318915,34721,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1992,female,75+ years,58,435000,13.33,0.7766011477761837,280312318915,34721,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1992,female,35-54 years,145,1157500,12.53,0.7766011477761837,280312318915,34721,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1992,male,15-24 years,58,577600,10.04,0.7766011477761837,280312318915,34721,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1992,female,25-34 years,50,592100,8.44,0.7766011477761837,280312318915,34721,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1992,female,15-24 years,37,552200,6.7,0.7766011477761837,280312318915,34721,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1992,male,5-14 years,3,511200,0.59,0.7766011477761837,280312318915,34721,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1992,female,5-14 years,0,485300,0.0,0.7766011477761837,280312318915,34721,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1993,male,75+ years,138,270600,51.0,0.7766011477761837,209950792713,25880,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1993,male,35-54 years,385,1214000,31.71,0.7766011477761837,209950792713,25880,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1993,male,55-74 years,235,790900,29.71,0.7766011477761837,209950792713,25880,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1993,male,25-34 years,129,633400,20.37,0.7766011477761837,209950792713,25880,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1993,female,75+ years,61,439800,13.87,0.7766011477761837,209950792713,25880,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1993,female,35-54 years,151,1169000,12.92,0.7766011477761837,209950792713,25880,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1993,female,55-74 years,108,871200,12.4,0.7766011477761837,209950792713,25880,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1993,male,15-24 years,68,567200,11.99,0.7766011477761837,209950792713,25880,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1993,female,25-34 years,61,599100,10.18,0.7766011477761837,209950792713,25880,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1993,female,15-24 years,36,542600,6.63,0.7766011477761837,209950792713,25880,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1993,male,5-14 years,1,520500,0.19,0.7766011477761837,209950792713,25880,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1993,female,5-14 years,0,494200,0.0,0.7766011477761837,209950792713,25880,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1994,male,75+ years,137,273500,50.09,0.7766011477761837,226079963712,27658,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1994,male,55-74 years,232,793800,29.23,0.7766011477761837,226079963712,27658,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1994,male,35-54 years,347,1225300,28.32,0.7766011477761837,226079963712,27658,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1994,male,25-34 years,139,638400,21.77,0.7766011477761837,226079963712,27658,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1994,female,75+ years,70,444500,15.75,0.7766011477761837,226079963712,27658,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1994,female,55-74 years,119,871900,13.65,0.7766011477761837,226079963712,27658,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1994,male,15-24 years,74,561700,13.17,0.7766011477761837,226079963712,27658,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1994,female,35-54 years,134,1179900,11.36,0.7766011477761837,226079963712,27658,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1994,female,25-34 years,51,605300,8.43,0.7766011477761837,226079963712,27658,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1994,female,15-24 years,19,537800,3.53,0.7766011477761837,226079963712,27658,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1994,female,5-14 years,2,507200,0.39,0.7766011477761837,226079963712,27658,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1994,male,5-14 years,0,534800,0.0,0.7766011477761837,226079963712,27658,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1995,male,75+ years,120,280000,42.86,0.856,264051981551,32072,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1995,male,35-54 years,371,1233900,30.07,0.856,264051981551,32072,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1995,male,55-74 years,233,794600,29.32,0.856,264051981551,32072,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1995,male,25-34 years,134,640900,20.91,0.856,264051981551,32072,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1995,female,75+ years,78,453700,17.19,0.856,264051981551,32072,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1995,female,35-54 years,163,1189500,13.7,0.856,264051981551,32072,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1995,male,15-24 years,75,557900,13.44,0.856,264051981551,32072,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1995,female,55-74 years,103,869100,11.85,0.856,264051981551,32072,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1995,female,25-34 years,39,609100,6.4,0.856,264051981551,32072,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1995,female,15-24 years,28,534300,5.24,0.856,264051981551,32072,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1995,male,5-14 years,3,549300,0.55,0.856,264051981551,32072,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1995,female,5-14 years,1,520700,0.19,0.856,264051981551,32072,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1996,male,75+ years,113,287900,39.25,0.7766011477761837,288103936773,34819,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1996,male,55-74 years,225,793800,28.34,0.7766011477761837,288103936773,34819,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1996,male,35-54 years,326,1239400,26.3,0.7766011477761837,288103936773,34819,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1996,male,25-34 years,141,642400,21.95,0.7766011477761837,288103936773,34819,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1996,female,75+ years,68,465100,14.62,0.7766011477761837,288103936773,34819,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1996,female,35-54 years,146,1196200,12.21,0.7766011477761837,288103936773,34819,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1996,male,15-24 years,66,550800,11.98,0.7766011477761837,288103936773,34819,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1996,female,55-74 years,96,863600,11.12,0.7766011477761837,288103936773,34819,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1996,female,25-34 years,45,611400,7.36,0.7766011477761837,288103936773,34819,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1996,female,15-24 years,24,527200,4.55,0.7766011477761837,288103936773,34819,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1996,female,5-14 years,2,533300,0.38,0.7766011477761837,288103936773,34819,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1996,male,5-14 years,1,563200,0.18,0.7766011477761837,288103936773,34819,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1997,male,75+ years,106,293200,36.15,0.7766011477761837,264477727279,31821,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1997,male,55-74 years,227,799800,28.38,0.7766011477761837,264477727279,31821,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1997,male,35-54 years,333,1241800,26.82,0.7766011477761837,264477727279,31821,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1997,male,25-34 years,125,643100,19.44,0.7766011477761837,264477727279,31821,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1997,male,15-24 years,63,542000,11.62,0.7766011477761837,264477727279,31821,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1997,female,35-54 years,138,1199600,11.5,0.7766011477761837,264477727279,31821,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1997,female,55-74 years,84,864300,9.72,0.7766011477761837,264477727279,31821,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1997,female,75+ years,43,472800,9.09,0.7766011477761837,264477727279,31821,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1997,female,25-34 years,42,613100,6.85,0.7766011477761837,264477727279,31821,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1997,female,15-24 years,34,518700,6.55,0.7766011477761837,264477727279,31821,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1997,female,5-14 years,3,545900,0.55,0.7766011477761837,264477727279,31821,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1997,male,5-14 years,3,577000,0.52,0.7766011477761837,264477727279,31821,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1998,male,75+ years,129,297400,43.38,0.7766011477761837,266800462899,31966,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1998,male,55-74 years,250,812600,30.77,0.7766011477761837,266800462899,31966,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1998,male,35-54 years,325,1241400,26.18,0.7766011477761837,266800462899,31966,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1998,male,25-34 years,119,640900,18.57,0.7766011477761837,266800462899,31966,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1998,female,75+ years,59,478400,12.33,0.7766011477761837,266800462899,31966,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1998,female,55-74 years,107,872000,12.27,0.7766011477761837,266800462899,31966,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1998,male,15-24 years,57,534000,10.67,0.7766011477761837,266800462899,31966,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1998,female,35-54 years,119,1199900,9.92,0.7766011477761837,266800462899,31966,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1998,female,25-34 years,35,612500,5.71,0.7766011477761837,266800462899,31966,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1998,female,15-24 years,28,510700,5.48,0.7766011477761837,266800462899,31966,Generation X,SWE,SWE,Europe,Northern Europe
Sweden,1998,male,5-14 years,2,589000,0.34,0.7766011477761837,266800462899,31966,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1998,female,5-14 years,1,557500,0.18,0.7766011477761837,266800462899,31966,Millenials,SWE,SWE,Europe,Northern Europe
Sweden,1999,male,75+ years,122,300569,40.59,0.7766011477761837,270847937645,32328,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1999,male,55-74 years,239,830817,28.77,0.7766011477761837,270847937645,32328,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1999,male,35-54 years,317,1240536,25.55,0.7766011477761837,270847937645,32328,Boomers,SWE,SWE,Europe,Northern Europe
